"Url"	"Sisu"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C7400501228?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Tartu linna liitumine CO2 heitkoguste vähendamist taotleva Euroopa Komisjoni algatusega ""Linnapeade pakt"""" eelnõu;2. määrata linnavolikogus ettekandjaks abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C750045C4AD?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Osaluse lõpetamine Polli Prügila OÜs"" eelnõu;2. ettekandjaks linnavolikogus määrat abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C590034E5E7?OpenDocument"	"1.  kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine kõrvaltänavate talihoolduse riigihanke korraldamiseks"" eelnõu.2. määrata ettekandjaks linnavolikogus abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C5900421137?OpenDocument"	"1.Saata Tartu Linnavolikogule eelnõu ""Loa andmine riigihangete ""Roosi tn ja Muuseumi tee rekonstrueerimine"" ja ""Omanikujärelevalve teostamine Roosi tn ja Muuseumi tee rekonstrueerimisel"" korraldamiseks"".2. Ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C73005C72DD?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse „Tartu Linnavolikogu 20. detsembri 2012. a otsuse nr 438 „Tartu Kutsehariduskeskuse põhimäärus” kehtetuks tunnistamine” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C6D0021EB6D?OpenDocument"	"1. esitada linnavolikogule otsuse ""Tartu Linnavalitsuse teenistuskohtade koosseisu muutmine"" eelnõu;2. ettakandjaks linnavolikogus määrata linnasekretär Jüri Mölder."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C74005D0997?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine ideekonkursi korraldamiseks 6-rühmalise lasteaia arhitektuurse lahenduse leidmiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Kajar Lember."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C770023882C?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “ Turu tn 2, Soola tn 8, Soola tn 4 ja Soola tn 4a kruntide ning lähiala detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3F0029F497?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Kaunase pst 68b ja Annemõisa tn 1a kruntide ning lähiala detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C45002426DC?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Tiigi tn 78 // 80 ja Kastani tn 43 kruntide detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C550034F13E?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Rebase tn 18a krundi detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C59003DE90E?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Tuule tn 2b krundi  detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C6E004B1554?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Aukodaniku nimetuse ja Tartu Tähe andmine"" eelnõu;2. ettekandjaks linnavolikogus määrata linnapea Urmas Kruuse."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C2A00570E05?OpenDocument"	"1. kiita heaks ja esitada linnavolikogule otsuse „Tartu Lasteaia Päkapikk ja Tartu Lastesõime Mesipuu ümberkorraldamine” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C590049B422?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine  ICO Park OÜga  äriruumi üürilepingu sõlmimiseks"" eelnõu;2. Ettekandjaks linnavolikogus määrata abilinnapea Kajar Lember"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C590047480A?OpenDocument"	"1. kiita heaks ja esitada Tartu  Linnavolikogule otsuse ""Loa andmine riigihanke ""Rannavalve ja heakorra teenuste tellimine Tartu linna Emajõe äärsetes ujulates ja Anne kanali supelrannas 01.01.2015-30.04.2017"" eelnõu.2. ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C59003F884E?OpenDocument"	"Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine jäätmejaama haldamisega seotud riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C590034E82E?OpenDocument"	"1. kiita heaks ja esitada linnavolikogule otsuse ""Loa andmine riigihanke ""Tartu linna bussipeatuste paviljonide ja pinkide hooldus aastatel 2015-2017"" korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C590052DDEF?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine prügiurnide hoolduse riigihanke korraldamiseks"" eelnõu.2. Määrata ettekandjaks Tartu Linnavolikogus abilinnapea Raimond Tamm"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C5400387306?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine gaasil töötavate sõidukite liisimiseks riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C54004FD6A5?OpenDocument"	"1. Saata linnavolikogule eelnõu ""Loa andmine riigihanke ""Tartu linna tänavavalgustuse hooldus ajavahemikul 01.07.2014-30.06.2019. a"" korraldamiseks""."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C370022CCA5?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Narva mnt 104 krundi  detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C36004D18FF?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Kvissentali tee 17 ja 19 kruntide ning lähiala detailplaneeringu osaline kehtetuks tunnistamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C2A0042C6C0?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse „Loa andmine riigihanke „Loodusainetes aktiivõppe programmide pakkuja leidmine Tartu üldhariduskoolide õpilastele perioodil 01.01.2014 - 31.08.2015” korraldamiseks” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C310030ABF8?OpenDocument"	"1.  kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine siseliuvälja kasutamiseks lepingu sõlmimiseks"" eelnõu.2.  ettekandjaks Tartu Linnavolikogus määrata ...."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257B8600439FEF?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse „Loa andmine OÜga PROKTER äriruumi üürilepingu sõlmimiseks” eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C32004276F6?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine hõbelusikate ostmiseks riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata ........................."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C0B002BFF7D?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Maa-alade Lubja tn 2e, Ranna tee T13 ja Riia tänav T43 munitsipaalomandisse taotlemine"" eelnõu.2. ettekandjaks linnavolikogus määrata linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C28004F307F?OpenDocument"	"1. kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine Kaunase pst 58a mängu- ja spordiväljaku projekteerimise riigihanke korraldamiseks"" eelnõu;2. ettekandjaks linnavolikogus määrata abilinnapea Raimond Tamm."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C07002004F7?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse “Loa andmine riigihanke ""Autokütuse ostmine 01.01.2014 kuni 31.12.2016"" korraldamiseks ” eelnõu.2. Ettekandjaks linnavolikogus määrata Argo Annuk."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257BF200317868?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse „Loa andmine riigihanke „Tartu Kutsehariduskeskuse vastuvõtukampaania ideekonkurss” korraldamiseks” eelnõu;2. Ettekandjaks linnavolikogus määrata Tiia Teppan."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C04002B026E?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Loa andmine Tartu Ülikooliga äriruumi üürilepingu sõlmimiseks"" eelnõu;2. Ettekandjaks linnavolikogus määrata abilinnapea Argo Annuk."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC225780F00541C64C2257A8A00325F74?OpenDocument"	"1. Kiita heaks ja esitada Tartu Linnavolikogule otsuse ""Veski tn 57 // 59 krundi detailplaneerigu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks linnavolikogus määrata  abilinnapea Jarno Laur."
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C1A0044048A?OpenDocument"	"1. Esitada Tartu Linnavolikogule otsuse ""Eha tn 8 krundi detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"" eelnõu.2. Ettekandjaks Tartu Linnavolikogus määrata abilinnapea Jarno Laur"
